player_name,week,clay_points,grass_points,hard_points,RUNNING_WK
Diego Schwartzman,14,1210,0,0,0,0
Diego Schwartzman,16,1211,0,0,0,0
Diego Schwartzman,17,1213,0,0,0,0
Diego Schwartzman,19,1215,0,0,0,0
Diego Schwartzman,20,1216,0,0,0,0
Diego Schwartzman,21,1217,0,0,0,0
Diego Schwartzman,24,1219,0,0,0,0
Diego Schwartzman,25,1220,0,0,0,0
Diego Schwartzman,26,1221,0,0,0,0
Diego Schwartzman,25,1221,0,0,0,0
Diego Schwartzman,27,1222,0,0,0,0
Diego Schwartzman,29,1224,0,0,0,0
Diego Schwartzman,30,1225,0,0,0,0
Diego Schwartzman,29,1225,0,0,0,0
Diego Schwartzman,30,1226,0,0,0,0
Diego Schwartzman,32,1228,0,0,0,0
Diego Schwartzman,33,1229,0,0,0,0
Diego Schwartzman,34,1230,0,0,0,0
Diego Schwartzman,38,1234,0,0,0,0
Diego Schwartzman,39,1235,0,0,0,0
Dino Prizmic,52,1196,0,0,0,0
Dino Prizmic,1,1196,0,0,0,0
Dino Prizmic,2,1197,0,0,0,0
Dino Prizmic,2,1198,0,0,0,0
Dino Prizmic,5,1200,0,0,0,0
Dino Prizmic,6,1201,0,0,0,0
Dino Prizmic,7,1202,0,0,0,0
Dino Prizmic,8,1203,0,0,0,0
Dino Prizmic,9,1204,0,0,0,0
Dino Prizmic,10,1206,0,0,0,0
Dino Prizmic,12,1208,0,0,0,0
Dino Prizmic,14,1209,0,0,0,0
Dino Prizmic,14,1210,0,0,0,0
Dino Prizmic,16,1211,0,0,0,0
Dino Prizmic,17,1213,0,0,0,0
Dino Prizmic,19,1215,0,0,0,0
Dino Prizmic,20,1216,0,0,0,0
Dino Prizmic,21,1217,0,0,0,0
Dino Prizmic,24,1219,0,0,0,0
Dino Prizmic,25,1220,0,0,0,0
Dino Prizmic,26,1221,0,0,0,0
Dino Prizmic,25,1221,0,0,0,0
Dino Prizmic,27,1222,0,0,0,0
Dino Prizmic,29,1224,0,0,0,0
Dino Prizmic,30,1225,0,0,0,0
Dino Prizmic,29,1225,90,0,0,0
Dino Prizmic,30,1226,0,0,0,0
Dino Prizmic,32,1228,0,0,0,0
Dino Prizmic,33,1229,0,0,0,0
Dino Prizmic,34,1230,0,0,10,0
Dino Prizmic,38,1234,0,0,45,0
Dino Prizmic,39,1235,0,0,0,0
Dmitry Popko,52,1196,0,0,0,0
Dmitry Popko,1,1196,0,0,0,0
Dmitry Popko,2,1197,0,0,0,0
Dmitry Popko,2,1198,0,0,0,0
Dmitry Popko,5,1200,0,0,0,0
Dmitry Popko,6,1201,0,0,0,0
Dmitry Popko,7,1202,0,0,20,0
Dmitry Popko,8,1203,0,0,0,0
Dmitry Popko,9,1204,0,0,0,0
Dmitry Popko,10,1206,0,0,0,0
Dmitry Popko,12,1208,0,0,0,0
Dmitry Popko,14,1209,0,0,0,0
Dmitry Popko,14,1210,0,0,0,0
Dmitry Popko,16,1211,0,0,0,0
Dmitry Popko,17,1213,0,0,0,0
Dmitry Popko,19,1215,0,0,0,0
Dmitry Popko,20,1216,0,0,0,0
Dmitry Popko,21,1217,0,0,0,0
Dmitry Popko,24,1219,0,0,0,0
Dmitry Popko,25,1220,0,0,0,0
Dmitry Popko,26,1221,0,0,0,0
Dmitry Popko,25,1221,0,0,0,0
Dmitry Popko,27,1222,0,0,0,0
Dmitry Popko,29,1224,0,0,0,0
Dmitry Popko,30,1225,0,0,0,0
Dmitry Popko,29,1225,0,0,0,0
Dmitry Popko,30,1226,0,0,0,0
Dmitry Popko,32,1228,0,0,0,0
Dmitry Popko,33,1229,0,0,0,0
Dmitry Popko,34,1230,0,0,0,0
Dmitry Popko,38,1234,0,0,0,0
Dmitry Popko,39,1235,0,0,0,0
Dominic Stricker,52,1196,0,0,0,0
Dominic Stricker,1,1196,0,0,0,0
Dominic Stricker,2,1197,0,0,0,0
Dominic Stricker,2,1198,0,0,10,0
Dominic Stricker,5,1200,0,0,0,0
Dominic Stricker,6,1201,0,0,0,0
Dominic Stricker,7,1202,0,0,0,0
Dominic Stricker,8,1203,0,0,0,0
Dominic Stricker,9,1204,0,0,0,0
Dominic Stricker,10,1206,0,0,0,0
Dominic Stricker,12,1208,0,0,0,0
Dominic Stricker,14,1209,0,0,0,0
Dominic Stricker,14,1210,0,0,0,0
Dominic Stricker,16,1211,0,0,0,0
Dominic Stricker,17,1213,0,0,0,0
Dominic Stricker,19,1215,0,0,0,0
Dominic Stricker,20,1216,20,0,0,0
Dominic Stricker,21,1217,0,0,0,0
Dominic Stricker,24,1219,0,0,0,0
Dominic Stricker,25,1220,0,0,0,0
Dominic Stricker,26,1221,0,0,0,0
Dominic Stricker,25,1221,0,0,0,0
Dominic Stricker,27,1222,0,0,0,0
Dominic Stricker,29,1224,45,0,0,0
Dominic Stricker,30,1225,0,0,0,0
Dominic Stricker,29,1225,0,0,0,0
Dominic Stricker,30,1226,0,0,0,0
Dominic Stricker,32,1228,0,0,0,0
Dominic Stricker,33,1229,0,0,0,0
Dominic Stricker,34,1230,0,0,0,0
Dominic Stricker,38,1234,0,0,0,0
Dominic Stricker,39,1235,0,0,0,0
Dominik Koepfer,52,1196,0,0,0,0
Dominik Koepfer,1,1196,0,0,0,0
Dominik Koepfer,2,1197,0,0,0,0
Dominik Koepfer,2,1198,0,0,10,0
Dominik Koepfer,5,1200,0,0,45,0
Dominik Koepfer,6,1201,0,0,0,0
Dominik Koepfer,7,1202,0,0,0,0
Dominik Koepfer,8,1203,0,0,0,0
Dominik Koepfer,9,1204,0,0,0,0
Dominik Koepfer,10,1206,0,0,0,0
Dominik Koepfer,12,1208,0,0,0,0
Dominik Koepfer,14,1209,0,0,0,0
Dominik Koepfer,14,1210,0,0,0,0
Dominik Koepfer,16,1211,0,0,0,0
Dominik Koepfer,17,1213,0,0,0,0
Dominik Koepfer,19,1215,0,0,0,0
Dominik Koepfer,20,1216,0,0,0,0
Dominik Koepfer,21,1217,0,0,0,0
Dominik Koepfer,24,1219,0,0,0,0
Dominik Koepfer,25,1220,0,0,0,0
Dominik Koepfer,26,1221,0,0,0,0
Dominik Koepfer,25,1221,0,0,0,0
Dominik Koepfer,27,1222,0,0,0,0
Dominik Koepfer,29,1224,0,0,0,0
Dominik Koepfer,30,1225,0,0,0,0
Dominik Koepfer,29,1225,0,0,0,0
Dominik Koepfer,30,1226,0,0,0,0
Dominik Koepfer,32,1228,0,0,0,0
Dominik Koepfer,33,1229,0,0,0,0
Dominik Koepfer,34,1230,0,0,0,0
Dominik Koepfer,38,1234,0,0,0,0
Dominik Koepfer,39,1235,0,0,0,0
Dusan Lajovic,52,1196,0,0,45,0
Dusan Lajovic,1,1196,0,0,0,0
Dusan Lajovic,2,1197,0,0,0,0
Dusan Lajovic,2,1198,0,0,10,0
Dusan Lajovic,5,1200,0,0,0,0
Dusan Lajovic,6,1201,0,0,0,0
Dusan Lajovic,7,1202,45,0,0,0
Dusan Lajovic,8,1203,20,0,0,0
Dusan Lajovic,9,1204,0,0,0,0
Dusan Lajovic,10,1206,0,0,25,0
Dusan Lajovic,12,1208,0,0,0,0
Dusan Lajovic,14,1209,20,0,0,0
Dusan Lajovic,14,1210,25,0,0,0
Dusan Lajovic,16,1211,0,0,0,0
Dusan Lajovic,17,1213,10,0,0,0
Dusan Lajovic,19,1215,25,0,0,0
Dusan Lajovic,20,1216,20,0,0,0
Dusan Lajovic,21,1217,10,0,0,0
Dusan Lajovic,24,1219,0,0,0,0
Dusan Lajovic,25,1220,0,0,0,0
Dusan Lajovic,26,1221,0,0,0,0
Dusan Lajovic,25,1221,0,0,0,0
Dusan Lajovic,27,1222,0,10,0,0
Dusan Lajovic,29,1224,0,0,0,0
Dusan Lajovic,30,1225,0,0,0,0
Dusan Lajovic,29,1225,20,0,0,0
Dusan Lajovic,30,1226,0,0,0,0
Dusan Lajovic,32,1228,0,0,0,0
Dusan Lajovic,33,1229,0,0,0,0
Dusan Lajovic,34,1230,0,0,0,0
Dusan Lajovic,38,1234,0,0,0,0
Dusan Lajovic,39,1235,0,0,0,0
Elias Ymer,52,1196,0,0,0,0
Elias Ymer,1,1196,0,0,0,0
Elias Ymer,2,1197,0,0,0,0
Elias Ymer,2,1198,0,0,0,0
Elias Ymer,5,1200,0,0,0,0
Elias Ymer,6,1201,0,0,0,0
Elias Ymer,7,1202,0,0,0,0
Elias Ymer,8,1203,0,0,0,0
Elias Ymer,9,1204,0,0,0,0
Elias Ymer,10,1206,0,0,0,0
Elias Ymer,12,1208,0,0,0,0
Elias Ymer,14,1209,0,0,0,0
Elias Ymer,14,1210,0,0,0,0
Elias Ymer,16,1211,0,0,0,0
Elias Ymer,17,1213,0,0,0,0
Elias Ymer,19,1215,0,0,0,0
Elias Ymer,20,1216,20,0,0,0
Elias Ymer,21,1217,0,0,0,0
Elias Ymer,24,1219,0,0,0,0
Elias Ymer,25,1220,0,0,0,0
Elias Ymer,26,1221,0,0,0,0
Elias Ymer,25,1221,0,0,0,0
Elias Ymer,27,1222,0,0,0,0
Elias Ymer,29,1224,45,0,0,0
Elias Ymer,30,1225,0,0,0,0
Elias Ymer,29,1225,0,0,0,0
Elias Ymer,30,1226,0,0,0,0
Elias Ymer,32,1228,0,0,0,0
Elias Ymer,33,1229,0,0,0,0
Elias Ymer,34,1230,0,0,0,0
Elias Ymer,38,1234,0,0,0,0
Elias Ymer,39,1235,0,0,0,0
Eliot Spizzirri,52,1196,0,0,0,0
Eliot Spizzirri,1,1196,0,0,0,0
Eliot Spizzirri,2,1197,0,0,0,0
Eliot Spizzirri,2,1198,0,0,0,0
Eliot Spizzirri,5,1200,0,0,0,0
Eliot Spizzirri,6,1201,0,0,0,0
Eliot Spizzirri,7,1202,0,0,0,0
Eliot Spizzirri,8,1203,0,0,0,0
Eliot Spizzirri,9,1204,0,0,0,0
Eliot Spizzirri,10,1206,0,0,0,0
Eliot Spizzirri,12,1208,0,0,25,0
Eliot Spizzirri,14,1209,0,0,0,0
Eliot Spizzirri,14,1210,0,0,0,0
Eliot Spizzirri,16,1211,0,0,0,0
Eliot Spizzirri,17,1213,0,0,0,0
Eliot Spizzirri,19,1215,0,0,0,0
Eliot Spizzirri,20,1216,0,0,0,0
Eliot Spizzirri,21,1217,0,0,0,0
Eliot Spizzirri,24,1219,0,0,0,0
Eliot Spizzirri,25,1220,0,0,0,0
Eliot Spizzirri,26,1221,0,0,0,0
Eliot Spizzirri,25,1221,0,0,0,0
Eliot Spizzirri,27,1222,0,0,0,0
Eliot Spizzirri,29,1224,0,0,0,0
Eliot Spizzirri,30,1225,0,0,0,0
Eliot Spizzirri,29,1225,0,0,0,0
Eliot Spizzirri,30,1226,0,0,0,0
Eliot Spizzirri,32,1228,0,0,0,0
Eliot Spizzirri,33,1229,0,0,0,0
Eliot Spizzirri,34,1230,0,0,45,0
Eliot Spizzirri,38,1234,0,0,0,0
Eliot Spizzirri,39,1235,0,0,0,0
Elliot Benchetrit,52,1196,0,0,0,0
Elliot Benchetrit,1,1196,0,0,0,0
Elliot Benchetrit,2,1197,0,0,0,0
Elliot Benchetrit,2,1198,0,0,0,0
Elliot Benchetrit,5,1200,0,0,0,0
Elliot Benchetrit,6,1201,0,0,0,0
Elliot Benchetrit,7,1202,0,0,0,0
Elliot Benchetrit,8,1203,0,0,0,0
Elliot Benchetrit,9,1204,0,0,0,0
Elliot Benchetrit,10,1206,0,0,0,0
Elliot Benchetrit,12,1208,0,0,0,0
Elliot Benchetrit,14,1209,20,0,0,0
Elliot Benchetrit,14,1210,0,0,0,0
Elliot Benchetrit,16,1211,0,0,0,0
Elliot Benchetrit,17,1213,0,0,0,0
Elliot Benchetrit,19,1215,0,0,0,0
Elliot Benchetrit,20,1216,0,0,0,0
Elliot Benchetrit,21,1217,0,0,0,0
Elliot Benchetrit,24,1219,0,0,0,0
Elliot Benchetrit,25,1220,0,0,0,0
Elliot Benchetrit,26,1221,0,0,0,0
Elliot Benchetrit,25,1221,0,0,0,0
Elliot Benchetrit,27,1222,0,0,0,0
Elliot Benchetrit,29,1224,0,0,0,0
Elliot Benchetrit,30,1225,0,0,0,0
Elliot Benchetrit,29,1225,0,0,0,0
Elliot Benchetrit,30,1226,0,0,0,0
Elliot Benchetrit,32,1228,0,0,0,0
Elliot Benchetrit,33,1229,0,0,0,0
Elliot Benchetrit,34,1230,0,0,0,0
Elliot Benchetrit,38,1234,0,0,0,0
Elliot Benchetrit,39,1235,0,0,0,0
Elmer Moller,52,1196,0,0,0,0
Elmer Moller,1,1196,0,0,0,0
Elmer Moller,2,1197,0,0,0,0
Elmer Moller,2,1198,0,0,0,0
Elmer Moller,5,1200,0,0,0,0
Elmer Moller,6,1201,0,0,0,0
Elmer Moller,7,1202,0,0,0,0
Elmer Moller,8,1203,0,0,0,0
Elmer Moller,9,1204,0,0,0,0
Elmer Moller,10,1206,0,0,0,0
Elmer Moller,12,1208,0,0,0,0
Elmer Moller,14,1209,0,0,0,0
Elmer Moller,14,1210,0,0,0,0
Elmer Moller,16,1211,0,0,0,0
Elmer Moller,17,1213,10,0,0,0
Elmer Moller,19,1215,0,0,0,0
Elmer Moller,20,1216,0,0,0,0
Elmer Moller,21,1217,10,0,0,0
Elmer Moller,24,1219,0,0,0,0
Elmer Moller,25,1220,0,0,0,0
Elmer Moller,26,1221,0,0,0,0
Elmer Moller,25,1221,0,0,0,0
Elmer Moller,27,1222,0,10,0,0
Elmer Moller,29,1224,20,0,0,0
Elmer Moller,30,1225,0,0,0,0
Elmer Moller,29,1225,20,0,0,0
Elmer Moller,30,1226,0,0,0,0
Elmer Moller,32,1228,0,0,0,0
Elmer Moller,33,1229,0,0,0,0
Elmer Moller,34,1230,0,0,10,0
Elmer Moller,38,1234,0,0,0,0
Elmer Moller,39,1235,0,0,0,0
Emil Ruusuvuori,52,1196,0,0,0,0
Emil Ruusuvuori,1,1196,0,0,0,0
Emil Ruusuvuori,2,1197,0,0,0,0
Emil Ruusuvuori,2,1198,0,0,0,0
Emil Ruusuvuori,5,1200,0,0,0,0
Emil Ruusuvuori,6,1201,0,0,0,0
Emil Ruusuvuori,7,1202,0,0,0,0
Emil Ruusuvuori,8,1203,0,0,0,0
Emil Ruusuvuori,9,1204,0,0,0,0
Emil Ruusuvuori,10,1206,0,0,0,0
Emil Ruusuvuori,12,1208,0,0,0,0
Emil Ruusuvuori,14,1209,0,0,0,0
Emil Ruusuvuori,14,1210,0,0,0,0
Emil Ruusuvuori,16,1211,0,0,0,0
Emil Ruusuvuori,17,1213,0,0,0,0
Emil Ruusuvuori,19,1215,0,0,0,0
Emil Ruusuvuori,20,1216,0,0,0,0
Emil Ruusuvuori,21,1217,0,0,0,0
Emil Ruusuvuori,24,1219,0,0,0,0
Emil Ruusuvuori,25,1220,0,0,0,0
Emil Ruusuvuori,26,1221,0,0,0,0
Emil Ruusuvuori,25,1221,0,0,0,0
Emil Ruusuvuori,27,1222,0,0,0,0
Emil Ruusuvuori,29,1224,0,0,0,0
Emil Ruusuvuori,30,1225,0,0,0,0
Emil Ruusuvuori,29,1225,0,0,0,0
Emil Ruusuvuori,30,1226,0,0,0,0
Emil Ruusuvuori,32,1228,0,0,0,0
Emil Ruusuvuori,33,1229,0,0,0,0
Emil Ruusuvuori,34,1230,0,0,10,0
Emil Ruusuvuori,38,1234,0,0,0,0
Emil Ruusuvuori,39,1235,0,0,0,0
Emilio Nava,52,1196,0,0,0,0
Emilio Nava,1,1196,0,0,0,0
Emilio Nava,2,1197,0,0,0,0
Emilio Nava,2,1198,0,0,0,0
Emilio Nava,5,1200,0,0,0,0
Emilio Nava,6,1201,0,0,0,0
Emilio Nava,7,1202,0,0,0,0
Emilio Nava,8,1203,0,0,0,0
Emilio Nava,9,1204,0,0,0,0
Emilio Nava,10,1206,0,0,0,0
Emilio Nava,12,1208,0,0,0,0
Emilio Nava,14,1209,0,0,0,0
Emilio Nava,14,1210,0,0,0,0
Emilio Nava,16,1211,0,0,0,0
Emilio Nava,17,1213,0,0,0,0
Emilio Nava,19,1215,0,0,0,0
Emilio Nava,20,1216,0,0,0,0
Emilio Nava,21,1217,45,0,0,0
Emilio Nava,24,1219,0,0,0,0
Emilio Nava,25,1220,0,0,0,0
Emilio Nava,26,1221,0,0,0,0
Emilio Nava,25,1221,0,0,0,0
Emilio Nava,27,1222,0,0,0,0
Emilio Nava,29,1224,0,0,90,0
Emilio Nava,30,1225,0,0,0,0
Emilio Nava,29,1225,0,0,0,0
Emilio Nava,30,1226,0,0,45,0
Emilio Nava,32,1228,0,0,25,0
Emilio Nava,33,1229,0,0,0,0
Emilio Nava,34,1230,0,0,10,0
Emilio Nava,38,1234,0,0,0,0
Emilio Nava,39,1235,0,0,0,0
Ethan Quinn,52,1196,0,0,0,0
Ethan Quinn,1,1196,0,0,0,0
Ethan Quinn,2,1197,0,0,0,0
Ethan Quinn,2,1198,0,0,0,0
Ethan Quinn,5,1200,0,0,0,0
Ethan Quinn,6,1201,0,0,45,0
Ethan Quinn,7,1202,0,0,45,0
Ethan Quinn,8,1203,0,0,0,0
Ethan Quinn,9,1204,0,0,0,0
Ethan Quinn,10,1206,0,0,10,0
Ethan Quinn,12,1208,0,0,10,0
Ethan Quinn,14,1209,45,0,0,0
Ethan Quinn,14,1210,0,0,0,0
Ethan Quinn,16,1211,20,0,0,0
Ethan Quinn,17,1213,25,0,0,0
Ethan Quinn,19,1215,0,0,0,0
Ethan Quinn,20,1216,0,0,0,0
Ethan Quinn,21,1217,90,0,0,0
Ethan Quinn,24,1219,0,0,0,0
Ethan Quinn,25,1220,0,0,0,0
Ethan Quinn,26,1221,0,0,0,0
Ethan Quinn,25,1221,0,45,0,0
Ethan Quinn,27,1222,0,45,0,0
Ethan Quinn,29,1224,0,0,0,0
Ethan Quinn,30,1225,0,0,20,0
Ethan Quinn,29,1225,0,0,0,0
Ethan Quinn,30,1226,0,0,25,0
Ethan Quinn,32,1228,0,0,25,0
Ethan Quinn,33,1229,0,0,0,0
Ethan Quinn,34,1230,0,0,10,0
Ethan Quinn,38,1234,0,0,20,0
Ethan Quinn,39,1235,0,0,45,0
Fabian Marozsan,52,1196,0,0,0,0
Fabian Marozsan,1,1196,0,0,90,0
Fabian Marozsan,2,1197,0,0,0,0
Fabian Marozsan,2,1198,0,0,90,0
Fabian Marozsan,5,1200,0,0,0,0
Fabian Marozsan,6,1201,0,0,45,0
Fabian Marozsan,7,1202,0,0,0,0
Fabian Marozsan,8,1203,0,0,45,0
Fabian Marozsan,9,1204,0,0,20,0
Fabian Marozsan,10,1206,0,0,25,0
Fabian Marozsan,12,1208,0,0,10,0
Fabian Marozsan,14,1209,0,0,0,0
Fabian Marozsan,14,1210,25,0,0,0
Fabian Marozsan,16,1211,180,0,0,0
Fabian Marozsan,17,1213,10,0,0,0
Fabian Marozsan,19,1215,45,0,0,0
Fabian Marozsan,20,1216,45,0,0,0
Fabian Marozsan,21,1217,45,0,0,0
Fabian Marozsan,24,1219,0,0,0,0
Fabian Marozsan,25,1220,0,45,0,0
Fabian Marozsan,26,1221,0,20,0,0
Fabian Marozsan,25,1221,0,0,0,0
Fabian Marozsan,27,1222,0,45,0,0
Fabian Marozsan,29,1224,0,0,0,0
Fabian Marozsan,30,1225,0,0,20,0
Fabian Marozsan,29,1225,0,0,0,0
Fabian Marozsan,30,1226,0,0,45,0
Fabian Marozsan,32,1228,0,0,25,0
Fabian Marozsan,33,1229,0,0,0,0
Fabian Marozsan,34,1230,0,0,10,0
Fabian Marozsan,38,1234,0,0,0,0
Fabian Marozsan,39,1235,0,0,90,0
Fabio Fognini,52,1196,0,0,0,0
Fabio Fognini,1,1196,0,0,0,0
Fabio Fognini,2,1197,0,0,0,0
Fabio Fognini,2,1198,0,0,0,0
Fabio Fognini,5,1200,0,0,0,0
Fabio Fognini,6,1201,0,0,0,0
Fabio Fognini,7,1202,0,0,0,0
Fabio Fognini,8,1203,0,0,0,0
Fabio Fognini,9,1204,0,0,0,0
Fabio Fognini,10,1206,0,0,0,0
Fabio Fognini,12,1208,0,0,0,0
Fabio Fognini,14,1209,20,0,0,0
Fabio Fognini,14,1210,25,0,0,0
Fabio Fognini,16,1211,0,0,0,0
Fabio Fognini,17,1213,10,0,0,0
Fabio Fognini,19,1215,10,0,0,0
Fabio Fognini,20,1216,0,0,0,0
Fabio Fognini,21,1217,0,0,0,0
Fabio Fognini,24,1219,0,20,0,0
Fabio Fognini,25,1220,0,0,0,0
Fabio Fognini,26,1221,0,0,0,0
Fabio Fognini,25,1221,0,20,0,0
Fabio Fognini,27,1222,0,10,0,0
Fabio Fognini,29,1224,0,0,0,0
Fabio Fognini,30,1225,0,0,0,0
Fabio Fognini,29,1225,0,0,0,0
Fabio Fognini,30,1226,0,0,0,0
Fabio Fognini,32,1228,0,0,0,0
Fabio Fognini,33,1229,0,0,0,0
Fabio Fognini,34,1230,0,0,0,0
Fabio Fognini,38,1234,0,0,0,0
Fabio Fognini,39,1235,0,0,0,0
Facundo Bagnis,52,1196,0,0,0,0
Facundo Bagnis,1,1196,0,0,0,0
Facundo Bagnis,2,1197,0,0,0,0
Facundo Bagnis,2,1198,0,0,0,0
Facundo Bagnis,5,1200,0,0,0,0
Facundo Bagnis,6,1201,0,0,0,0
Facundo Bagnis,7,1202,0,0,0,0
Facundo Bagnis,8,1203,0,0,0,0
Facundo Bagnis,9,1204,0,0,0,0
Facundo Bagnis,10,1206,0,0,0,0
Facundo Bagnis,12,1208,0,0,0,0
Facundo Bagnis,14,1209,0,0,0,0
Facundo Bagnis,14,1210,0,0,0,0
Facundo Bagnis,16,1211,0,0,0,0
Facundo Bagnis,17,1213,0,0,0,0
Facundo Bagnis,19,1215,0,0,0,0
Facundo Bagnis,20,1216,0,0,0,0
Facundo Bagnis,21,1217,0,0,0,0
Facundo Bagnis,24,1219,0,0,0,0
Facundo Bagnis,25,1220,0,0,0,0
Facundo Bagnis,26,1221,0,0,0,0
Facundo Bagnis,25,1221,0,0,0,0
Facundo Bagnis,27,1222,0,0,0,0
Facundo Bagnis,29,1224,0,0,0,0
Facundo Bagnis,30,1225,20,0,0,0
Facundo Bagnis,29,1225,0,0,0,0
Facundo Bagnis,30,1226,0,0,25,0
Facundo Bagnis,32,1228,0,0,0,0
Facundo Bagnis,33,1229,0,0,0,0
Facundo Bagnis,34,1230,0,0,0,0
Facundo Bagnis,38,1234,0,0,0,0
Facundo Bagnis,39,1235,0,0,0,0
Facundo Diaz Acosta,52,1196,0,0,0,0
Facundo Diaz Acosta,1,1196,0,0,0,0
Facundo Diaz Acosta,2,1197,0,0,90,0
Facundo Diaz Acosta,2,1198,0,0,45,0
Facundo Diaz Acosta,5,1200,0,0,0,0
Facundo Diaz Acosta,6,1201,0,0,0,0
Facundo Diaz Acosta,7,1202,20,0,0,0
Facundo Diaz Acosta,8,1203,20,0,0,0
Facundo Diaz Acosta,9,1204,20,0,0,0
Facundo Diaz Acosta,10,1206,0,0,0,0
Facundo Diaz Acosta,12,1208,0,0,0,0
Facundo Diaz Acosta,14,1209,0,0,0,0
Facundo Diaz Acosta,14,1210,0,0,0,0
Facundo Diaz Acosta,16,1211,0,0,0,0
Facundo Diaz Acosta,17,1213,0,0,0,0
Facundo Diaz Acosta,19,1215,0,0,0,0
Facundo Diaz Acosta,20,1216,0,0,0,0
Facundo Diaz Acosta,21,1217,0,0,0,0
Facundo Diaz Acosta,24,1219,0,0,0,0
Facundo Diaz Acosta,25,1220,0,0,0,0
Facundo Diaz Acosta,26,1221,0,0,0,0
Facundo Diaz Acosta,25,1221,0,0,0,0
Facundo Diaz Acosta,27,1222,0,0,0,0
Facundo Diaz Acosta,29,1224,0,0,0,0
Facundo Diaz Acosta,30,1225,0,0,0,0
Facundo Diaz Acosta,29,1225,0,0,0,0
Facundo Diaz Acosta,30,1226,0,0,0,0
Facundo Diaz Acosta,32,1228,0,0,0,0
Facundo Diaz Acosta,33,1229,0,0,0,0
Facundo Diaz Acosta,34,1230,0,0,0,0
Facundo Diaz Acosta,38,1234,0,0,0,0
Facundo Diaz Acosta,39,1235,0,0,0,0
Fajing Sun,52,1196,0,0,0,0
Fajing Sun,1,1196,0,0,0,0
Fajing Sun,2,1197,0,0,0,0
Fajing Sun,2,1198,0,0,0,0
Fajing Sun,5,1200,0,0,0,0
Fajing Sun,6,1201,0,0,0,0
Fajing Sun,7,1202,0,0,0,0
Fajing Sun,8,1203,0,0,0,0
Fajing Sun,9,1204,0,0,0,0
Fajing Sun,10,1206,0,0,0,0
Fajing Sun,12,1208,0,0,0,0
Fajing Sun,14,1209,0,0,0,0
Fajing Sun,14,1210,0,0,0,0
Fajing Sun,16,1211,0,0,0,0
Fajing Sun,17,1213,0,0,0,0
Fajing Sun,19,1215,0,0,0,0
Fajing Sun,20,1216,0,0,0,0
Fajing Sun,21,1217,0,0,0,0
Fajing Sun,24,1219,0,0,0,0
Fajing Sun,25,1220,0,0,0,0
Fajing Sun,26,1221,0,0,0,0
Fajing Sun,25,1221,0,0,0,0
Fajing Sun,27,1222,0,0,0,0
Fajing Sun,29,1224,0,0,0,0
Fajing Sun,30,1225,0,0,0,0
Fajing Sun,29,1225,0,0,0,0
Fajing Sun,30,1226,0,0,0,0
Fajing Sun,32,1228,0,0,0,0
Fajing Sun,33,1229,0,0,0,0
Fajing Sun,34,1230,0,0,0,0
Fajing Sun,38,1234,0,0,20,0
Fajing Sun,39,1235,0,0,0,0
Federico Agustin Gomez,52,1196,0,0,20,0
Federico Agustin Gomez,1,1196,0,0,0,0
Federico Agustin Gomez,2,1197,0,0,0,0
Federico Agustin Gomez,2,1198,0,0,0,0
Federico Agustin Gomez,5,1200,0,0,0,0
Federico Agustin Gomez,6,1201,0,0,0,0
Federico Agustin Gomez,7,1202,0,0,0,0
Federico Agustin Gomez,8,1203,0,0,0,0
Federico Agustin Gomez,9,1204,0,0,0,0
Federico Agustin Gomez,10,1206,0,0,0,0
Federico Agustin Gomez,12,1208,0,0,0,0
Federico Agustin Gomez,14,1209,0,0,0,0
Federico Agustin Gomez,14,1210,0,0,0,0
Federico Agustin Gomez,16,1211,0,0,0,0
Federico Agustin Gomez,17,1213,0,0,0,0
Federico Agustin Gomez,19,1215,0,0,0,0
Federico Agustin Gomez,20,1216,0,0,0,0
Federico Agustin Gomez,21,1217,45,0,0,0
Federico Agustin Gomez,24,1219,0,0,0,0
Federico Agustin Gomez,25,1220,0,0,0,0
Federico Agustin Gomez,26,1221,0,0,0,0
Federico Agustin Gomez,25,1221,0,0,0,0
Federico Agustin Gomez,27,1222,0,0,0,0
Federico Agustin Gomez,29,1224,0,0,0,0
Federico Agustin Gomez,30,1225,0,0,0,0
Federico Agustin Gomez,29,1225,0,0,0,0
Federico Agustin Gomez,30,1226,0,0,0,0
Federico Agustin Gomez,32,1228,0,0,0,0
Federico Agustin Gomez,33,1229,0,0,0,0
Federico Agustin Gomez,34,1230,0,0,10,0
Federico Agustin Gomez,38,1234,0,0,0,0
Federico Agustin Gomez,39,1235,0,0,0,0
Federico Cina,52,1196,0,0,0,0
Federico Cina,1,1196,0,0,0,0
Federico Cina,2,1197,0,0,0,0
Federico Cina,2,1198,0,0,0,0
Federico Cina,5,1200,0,0,0,0
Federico Cina,6,1201,0,0,0,0
Federico Cina,7,1202,0,0,0,0
Federico Cina,8,1203,0,0,0,0
Federico Cina,9,1204,0,0,0,0
Federico Cina,10,1206,0,0,0,0
Federico Cina,12,1208,0,0,25,0
Federico Cina,14,1209,0,0,0,0
Federico Cina,14,1210,0,0,0,0
Federico Cina,16,1211,0,0,0,0
Federico Cina,17,1213,25,0,0,0
Federico Cina,19,1215,10,0,0,0
Federico Cina,20,1216,0,0,0,0
Federico Cina,21,1217,0,0,0,0
Federico Cina,24,1219,0,0,0,0
